step,reward,avg_ep_reward,gravity
1000,-3.9255879041250292,-347.5599056883548,-10.0
2000,-2.2728699700756754,-202.82158374079262,-10.0
3000,-1.5213312825764862,-123.60742599890361,-10.0
4000,-2.3896482241320043,-198.4118035539908,-10.0
5000,-1.8381261905731507,-134.15731110602107,-10.0
6000,-2.055312826304434,-171.11110147318777,-10.0
7000,-1.7425343951606165,-143.67794852491141,-10.0
8000,-1.6117502989301844,-125.87810021970112,-10.0
9000,-1.5589956114149695,-118.14480694422818,-10.0
10000,-2.0450678521457704,-144.31746827117118,-10.0
11000,-1.697701029496647,-127.23431283492398,-11.280101957159925
12000,-1.622751468739872,-113.88145023516157,-11.280101957159925
13000,-1.3610790499457854,-114.53543589774515,-11.280101957159925
14000,-1.6040691319765488,-100.4547900836537,-11.280101957159925
15000,-1.2009542652194993,-106.61315820078951,-11.280101957159925
16000,-1.548742606123766,-133.620602187286,-11.280101957159925
17000,-1.3224526512133428,-111.13197893397053,-11.280101957159925
18000,-1.1877474299941362,-101.80839335518067,-11.280101957159925
19000,-1.298557259833206,-101.07952899660738,-11.280101957159925
20000,-1.297853662414164,-132.78161006868567,-11.280101957159925
21000,-1.6771891698795967,-130.38815461814252,-19.481475363442172
22000,-1.4876407913849543,-121.52415615294544,-19.481475363442172
23000,-2.0882395784826446,-163.3138872710685,-19.481475363442172
24000,-1.807192761837911,-151.54311616722265,-19.481475363442172
25000,-1.3161975882233643,-83.1662301178307,-19.481475363442172
26000,-1.510869448528897,-114.55065492850925,-19.481475363442172
27000,-1.2394579763544695,-114.96867754686537,-19.481475363442172
28000,-1.1528236246498205,-105.15214885109977,-19.481475363442172
29000,-0.9599225953067051,-91.12421338116421,-19.481475363442172
30000,-1.1483113300256067,-100.41513413040208,-19.481475363442172
31000,-0.5059340652222307,-76.56903938518823,-9.006750442425817
32000,-0.4940791090207689,-75.88732749431973,-9.006750442425817
33000,-0.6826925590795808,-73.78441059771468,-9.006750442425817
34000,-0.6101818563736969,-73.60070740837304,-9.006750442425817
35000,-0.42759792902637,-53.68827957911467,-9.006750442425817
36000,-1.0348514558625928,-104.28380393170035,-9.006750442425817
37000,-0.36693435193951757,-42.27321426984183,-9.006750442425817
38000,-0.7695389538691388,-86.75253688438973,-9.006750442425817
39000,-0.5847468490539595,-66.75034921020219,-9.006750442425817
40000,-0.08655487314298609,-51.538738871913054,-9.006750442425817
