step,reward,avg_ep_reward,gravity
1000,-2.190655140772841,-207.85715204784623,-10.0
2000,-2.023607754511092,-197.17411603919214,-10.0
3000,-1.9347149884382824,-184.45341724885674,-10.0
4000,-2.157150631857688,-192.61544574338694,-10.0
5000,-1.8277661040018056,-183.96077695476833,-10.0
6000,-1.7465584026900427,-153.2849824364835,-10.0
7000,-1.8412194312361458,-149.4488459476306,-10.0
8000,-1.9602232347717679,-178.95343958648036,-10.0
9000,-2.4569823664010157,-215.48183488607327,-10.0
10000,-1.8068888848445035,-170.2901532998233,-10.0
11000,-1.2668263852245722,-108.00475720414276,-11.280101957159925
12000,-1.7948064420836574,-147.5461105233294,-11.280101957159925
13000,-1.3632249440920758,-128.90624034405383,-11.280101957159925
14000,-1.118819933359692,-79.2483903343028,-11.280101957159925
15000,-0.9781895487636175,-86.15809958382036,-11.280101957159925
16000,-1.0250733138637447,-82.12115231823825,-11.280101957159925
17000,-0.9528481037109852,-80.32469704600524,-11.280101957159925
18000,-0.8045244913649814,-77.95825710829189,-11.280101957159925
19000,-0.6695133811651309,-66.68845525186882,-11.280101957159925
20000,-0.34206351099939347,-39.549491810852956,-11.280101957159925
21000,-0.5215193853377513,-52.245836855009586,-19.481475363442172
22000,-0.38553190141690546,-40.569780394921295,-19.481475363442172
23000,-0.25392944711415394,-24.348284703787417,-19.481475363442172
24000,-0.11439758198292947,-20.83275114168496,-19.481475363442172
25000,-0.09995471990814461,-6.652643173908446,-19.481475363442172
26000,0.007056105392539853,-5.817522291584181,-19.481475363442172
27000,-0.020254095502700794,5.4012447182832615,-19.481475363442172
28000,-0.1840606285794157,-16.059681873408294,-19.481475363442172
29000,0.03882673089445288,-14.893129255057904,-19.481475363442172
30000,0.08531462294723437,-14.989510524414664,-19.481475363442172
31000,0.12505615024849281,4.800459436120676,-9.006750442425817
32000,-0.09382710602200249,7.654755759709251,-9.006750442425817
33000,-0.26812289231017256,-34.55499536799407,-9.006750442425817
34000,-0.20262672177151075,-21.683138437020613,-9.006750442425817
35000,-0.026214160491381016,-14.201758920975646,-9.006750442425817
36000,0.12393004404817329,-11.999766161005866,-9.006750442425817
37000,-0.017347080283372108,9.494288822375113,-9.006750442425817
38000,0.08729598584271021,16.647310583601133,-9.006750442425817
39000,-0.08883508328680456,0.2599205111875946,-9.006750442425817
40000,0.1187512934449223,9.979024518243024,-9.006750442425817
41000,0.062296281825703244,12.233204969371402,-11.293552147634463
42000,0.0759831449889165,17.39106489649501,-11.293552147634463
43000,-0.1058625862974256,-0.9155114218131402,-11.293552147634463
44000,0.032500787728473556,7.041894764988605,-11.293552147634463
45000,-0.08763060507927162,0.6095438234575525,-11.293552147634463
46000,0.042039593474387814,2.7033873555649834,-11.293552147634463
47000,-0.37156669551256344,-18.588419591302024,-11.293552147634463
48000,-0.7035997042735274,-68.14579525375605,-11.293552147634463
49000,-0.33398644068763705,-71.82638788968454,-11.293552147634463
50000,-0.20828164718001313,-65.06138404963151,-11.293552147634463
51000,-0.5261956892744931,-52.45536550063192,-11.59264395825022
52000,0.06430496866933262,-45.318829527371044,-11.59264395825022
53000,-0.04650031829190796,-19.771934175938636,-11.59264395825022
54000,-0.0924652233445582,-15.52599354611396,-11.59264395825022
55000,0.1057014729019688,-15.88604179491061,-11.59264395825022
56000,-0.20568629792866397,-26.487560374084257,-11.59264395825022
57000,0.10218481623993207,-16.1838703729365,-11.59264395825022
58000,0.056247221171862,1.4701847195558657,-11.59264395825022
59000,0.05026927861700089,2.564042687780403,-11.59264395825022
60000,0.11534853539845412,22.34329828764934,-11.59264395825022
61000,-0.1914914731030031,-11.286096641965432,-13.393303579922517
62000,-0.1292221000359732,-23.69322929114559,-13.393303579922517
63000,-0.15310814889576171,-18.254960201792052,-13.393303579922517
64000,0.12334702816684166,-5.892664291008879,-13.393303579922517
65000,0.027899490175812055,-3.132804405812172,-13.393303579922517
66000,-0.03908604353537351,7.97126576932874,-13.393303579922517
67000,-0.17913973786139004,-8.270745746238134,-13.393303579922517
68000,0.07952310559513621,-3.2075910823418012,-13.393303579922517
69000,0.13025905732616344,-4.272743133333101,-13.393303579922517
70000,0.1410673586820202,-1.6678745103270842,-13.393303579922517
71000,0.2205879540102109,38.11756224811976,-15.90702731924315
72000,-0.12703771523364976,22.114236550130588,-15.90702731924315
73000,0.15856474292399497,39.006395675120835,-15.90702731924315
74000,0.05158628304861115,30.239874528720804,-15.90702731924315
75000,0.13792529580297144,37.6326879781001,-15.90702731924315
76000,0.01985156046668561,14.053728534034752,-15.90702731924315
77000,0.007878047629157434,23.471618759880933,-15.90702731924315
78000,0.09282682357409408,26.227165552953533,-15.90702731924315
79000,0.05041177663082263,28.250109277413333,-15.90702731924315
80000,0.12385045133558281,41.59271936496931,-15.90702731924315
81000,0.16038116974580136,42.51177992335916,-7.614580672986726
82000,0.10788387482309238,45.180845685018376,-7.614580672986726
83000,0.1472173532478789,61.4213338155306,-7.614580672986726
84000,0.014197863513312176,47.136523486849896,-7.614580672986726
85000,0.02202388227249284,29.70483173499711,-7.614580672986726
86000,-0.029112983987029318,12.883654704831462,-7.614580672986726
87000,9.177940414476726e-06,10.027651418241067,-7.614580672986726
88000,0.11685819691213833,6.334723492048477,-7.614580672986726
89000,-0.0026863183898136436,3.946375024463066,-7.614580672986726
90000,0.07702614417508477,8.175825906844196,-7.614580672986726
91000,0.1480103545461443,20.48264457736892,-14.006906526509537
92000,0.1377483592496421,32.2170487930578,-14.006906526509537
93000,-0.022512364745937083,35.111569368708466,-14.006906526509537
94000,0.10729346650698865,11.032265189240764,-14.006906526509537
95000,0.07434895816073958,16.32258368938212,-14.006906526509537
96000,-0.09128032839842887,10.590858786637439,-14.006906526509537
97000,-0.1826649775624063,7.4727729586165825,-14.006906526509537
98000,-0.18972094071503082,-29.853251221429083,-14.006906526509537
99000,0.022451674845158354,-34.44007266931152,-14.006906526509537
100000,-0.11863178368638724,-52.7888196904308,-14.006906526509537
