step,reward,avg_ep_reward,gravity
1000,-1.7514513782662275,-173.2482875161572,-10.0
2000,-1.8413614232234619,-135.03247363087172,-10.0
3000,-1.8406340260474832,-155.3350497424775,-10.0
4000,-1.5188387942980084,-133.61838633368518,-10.0
5000,-1.3231579317367532,-123.73293922670862,-10.0
6000,-1.370595033249921,-132.15322733677235,-10.0
7000,-1.8521302292358561,-160.7443223879921,-10.0
8000,-1.3735107585065425,-104.75918589832301,-10.0
9000,-1.7092732741882724,-167.73970960512833,-10.0
10000,-1.1384875237001983,-113.9913503649041,-10.0
11000,-1.339319307090064,-89.34719076426907,-8.98404194850849
12000,-0.3460432525787471,-80.54517671426011,-8.98404194850849
13000,-0.26170530700971606,-51.96492007997458,-8.98404194850849
14000,-0.4769305947798355,-59.956858860741455,-8.98404194850849
15000,-0.5873098424704117,-59.596712357185936,-8.98404194850849
16000,-0.7222810642584135,-85.73747413555698,-8.98404194850849
17000,0.057631615811228415,-78.76974870638932,-8.98404194850849
18000,-0.5744896854843999,-55.610623073559644,-8.98404194850849
19000,-0.1637134326166968,-50.09760210606052,-8.98404194850849
20000,-0.4350791704196779,-54.73379926330692,-8.98404194850849
21000,-0.1166923870091509,-35.60584811322984,-5.837043547637904
22000,-0.4293223625786204,-44.86455144095007,-5.837043547637904
23000,-0.17277579086697706,-50.97898492094625,-5.837043547637904
24000,-0.22517338803983428,-67.29689702890232,-5.837043547637904
25000,-0.10686125504319517,-46.264621269356525,-5.837043547637904
26000,-0.44020757542951205,-81.14423962457379,-5.837043547637904
27000,-0.4992685024059837,-88.05542057748464,-5.837043547637904
28000,-0.1876713737057857,-105.77776637881736,-5.837043547637904
29000,-0.2843937657601132,-106.31794049192402,-5.837043547637904
30000,-0.6448553074968258,-108.91959498977482,-5.837043547637904
31000,0.06632190176162298,-92.22991554791732,-14.181905221741113
32000,0.062018430230579624,-68.72796894590724,-14.181905221741113
33000,0.01655296235067035,-54.47968077083171,-14.181905221741113
34000,-0.07769764947408991,-29.96657826025473,-14.181905221741113
35000,-0.3374933479279493,-29.119202079636075,-14.181905221741113
36000,-0.05444288305381001,-45.77716677640346,-14.181905221741113
