step,reward,avg_ep_reward,gravity
63000,-0.0024434178465999805,-6.865661653697646,-15.678210088392472
64000,-0.0815848196530812,13.748996984939026,-15.678210088392472
65000,-0.09666681228957538,-24.749228514777514,-15.678210088392472
66000,-8.740036852971733e-05,-21.88650243178318,-15.678210088392472
67000,0.252692580472043,19.270125239724553,-15.678210088392472
68000,0.049852450034916125,26.901552991537272,-15.678210088392472
69000,0.21724231160372467,44.55821672153154,-15.678210088392472
70000,0.2573971570924828,84.18851133536623,-15.678210088392472
71000,0.13200111264305767,66.37534634587718,-0.47451090447516364
72000,0.023432868028320817,43.79216197613159,-0.47451090447516364
73000,0.14321042482211643,67.15306031012577,-0.47451090447516364
74000,0.10033842788081715,76.88067132199123,-0.47451090447516364
75000,0.058000981606676466,83.36079551750753,-0.47451090447516364
76000,0.12145397554444846,70.751008568723,-0.47451090447516364
77000,0.10611102513373734,69.45430246681073,-0.47451090447516364
78000,0.13518815276850396,81.4307794599608,-0.47451090447516364
79000,-0.09695223169717399,68.941844754153,-0.47451090447516364
80000,0.05008329430557227,53.303609099261635,-0.47451090447516364
81000,0.34723821796712523,60.41316851452119,-19.8753948959082
82000,-0.1546079523410111,24.264134027067847,-19.8753948959082
83000,0.0300272168881235,25.385962594380953,-19.8753948959082
84000,0.32423418062079834,45.727861476014745,-19.8753948959082
85000,-0.02038446336697883,17.938313585334292,-19.8753948959082
86000,0.3263664887835555,69.28067698277252,-19.8753948959082
87000,-0.320136926647064,23.108049742462857,-19.8753948959082
88000,-0.01613791133499252,-3.6140640819182908,-19.8753948959082
89000,0.011650284037531204,1.0572039768267516,-19.8753948959082
90000,-0.09903762150042895,-18.348286566616398,-19.8753948959082
91000,-0.2877948212620544,-47.59268862966447,-14.94035275233112
92000,0.24937353183777586,-10.549710710908647,-14.94035275233112
93000,0.10797737482270726,-4.896845312531582,-14.94035275233112
94000,0.5195092165211848,54.06788852473689,-14.94035275233112
95000,0.184059512562818,101.50886414282027,-14.94035275233112
96000,-0.12513665691756304,79.24011939351205,-14.94035275233112
97000,-0.0756720876597038,51.465317613621224,-14.94035275233112
98000,-0.5674808557004732,-32.04727404440689,-14.94035275233112
99000,0.1407411295717377,-40.676330424851,-14.94035275233112
100000,0.1892167304336784,-52.11753513981777,-14.94035275233112
