step,reward,avg_ep_reward,gravity
1000,-2.081307942887619,-193.27578224832408,-10.0
2000,-1.4917614366972916,-137.2460665162678,-10.0
3000,-1.443630499983872,-125.57470895181423,-10.0
4000,-1.535282185246935,-160.91670276710718,-10.0
5000,-1.7820978166525103,-206.94506049625483,-10.0
6000,-1.3228056551243164,-143.31030676278294,-10.0
7000,-0.9717699851475461,-86.33434117973502,-10.0
8000,-1.0074010412386114,-106.59703533495379,-10.0
9000,-0.11311873821634458,-116.13353285492585,-10.0
10000,-1.1962599237484037,-146.2711498848534,-10.0
11000,-0.6785187667385331,-68.29469395165799,-9.023729921453505
12000,-0.8943002484834975,-95.87429579096923,-9.023729921453505
13000,-0.734744236477331,-71.87027715833896,-9.023729921453505
14000,-0.5227046850267115,-51.56183926806193,-9.023729921453505
15000,-0.7272604055848297,-81.84639136168275,-9.023729921453505
16000,-0.8076947388493282,-80.2533973396996,-9.023729921453505
17000,-0.690457806154413,-82.54316054139434,-9.023729921453505
18000,-0.09893431357158677,-22.13037984924417,-9.023729921453505
19000,0.119230773281901,-11.824948451578704,-9.023729921453505
20000,-0.45429340625640446,-27.523489728071336,-9.023729921453505
21000,-0.4511275738661297,-57.223793041546365,-5.69621267255161
22000,-0.554329113498131,-69.97802177782418,-5.69621267255161
23000,-0.2127007844989741,-57.59163803220065,-5.69621267255161
24000,0.14003410479507347,-20.503275657486927,-5.69621267255161
25000,-0.4642519883173949,-28.974451018845684,-5.69621267255161
26000,-0.4052920092266503,-57.238989373274464,-5.69621267255161
27000,-0.47234616418046377,-46.74487858854192,-5.69621267255161
28000,-0.27801771994215163,-36.45376626483992,-5.69621267255161
29000,-0.35907571462613225,-35.309363125675965,-5.69621267255161
30000,-0.26170280594485956,-30.172895787915945,-5.69621267255161
31000,-0.42990324173879196,-58.58659169092552,-7.944732478567122
32000,-0.09516698539880263,-24.44731559911193,-7.944732478567122
33000,-0.12339651696488142,-28.25949773874247,-7.944732478567122
34000,-0.008307715982406413,-11.189521875467998,-7.944732478567122
35000,-0.1850007655778302,-19.63752471246224,-7.944732478567122
36000,0.07053055744112977,-12.096237822068284,-7.944732478567122
37000,-0.10580462610835797,-12.396353139406301,-7.944732478567122
38000,-0.27212861609570604,-20.86004080807753,-7.944732478567122
39000,-0.17418436425872985,-31.28011605838845,-7.944732478567122
40000,-0.10723502454476735,-50.365584146189704,-7.944732478567122
41000,0.008533567226032412,-32.455207208934546,-9.102336340062063
42000,0.2579357091037528,11.440179879474263,-9.102336340062063
43000,0.1147378899100315,37.77097142825017,-9.102336340062063
44000,-0.14987881693821636,22.37431965737435,-9.102336340062063
45000,0.035121705058309714,-23.43572920881283,-9.102336340062063
46000,0.040672323325947224,-3.1263527637942503,-9.102336340062063
47000,-0.035305567955949996,-6.61887272694737,-9.102336340062063
48000,-0.09479947480533635,-11.33574030545067,-9.102336340062063
49000,-0.009254165975820483,-19.728879527040867,-9.102336340062063
50000,-0.04174148404396249,-20.292037743733808,-9.102336340062063
51000,0.03380637682457165,10.826352117806225,-11.526904013221905
52000,0.25131976236327536,11.229023279099003,-11.526904013221905
53000,0.10448202039956929,35.97385126587995,-11.526904013221905
54000,-0.4939710095293321,-12.777560881745224,-11.526904013221905
55000,-0.5195452920244006,-81.3088362462197,-11.526904013221905
56000,-0.26511371566763275,-69.54076036379982,-11.526904013221905
57000,0.1232123008215541,-57.214630569682754,-11.526904013221905
58000,-0.07459481160407976,-20.368836604714865,-11.526904013221905
59000,0.031031276473174458,-2.589810738625789,-11.526904013221905
60000,0.06281978381598338,-8.245532592154854,-11.526904013221905
61000,0.11803339965319234,32.67576461630856,-7.082117738666877
62000,-0.33602457788146384,-31.7295578670083,-7.082117738666877
63000,-0.17671056646668348,-32.87098675049267,-7.082117738666877
64000,0.2638700942806927,-13.984692032094964,-7.082117738666877
65000,-0.003916528020664616,-38.67988254465681,-7.082117738666877
66000,0.2225332516680989,-5.156328928838232,-7.082117738666877
67000,0.13078883288882276,23.029711848407896,-7.082117738666877
68000,0.04296312554477862,45.63484948364556,-7.082117738666877
69000,0.05222351054174888,65.50707338364697,-7.082117738666877
70000,0.15861327909486483,71.91380223741662,-7.082117738666877
71000,0.0030008289961928492,61.22207416243392,-11.24825577474615
72000,0.07271423596881942,71.95818666100453,-11.24825577474615
73000,-0.3152183397915606,78.45480078177741,-11.24825577474615
74000,0.02436112943963704,14.359618111846624,-11.24825577474615
75000,0.027879719139378246,1.4359364727586794,-11.24825577474615
76000,0.15817368411403102,8.315812025917197,-11.24825577474615
77000,0.11143911218806059,10.23347122244607,-11.24825577474615
78000,-0.0069864283573754585,-8.756030440446214,-11.24825577474615
79000,0.12486598450764769,41.98383625840628,-11.24825577474615
80000,0.19532441097991343,11.127594774546681,-11.24825577474615
81000,0.24243995187218959,61.824559711541895,-2.164539984358406
82000,0.3048403426093025,81.87398379328275,-2.164539984358406
83000,-0.03339769535286022,71.77792384236741,-2.164539984358406
84000,0.1213825234792247,82.87296845329624,-2.164539984358406
85000,0.32432205929671426,78.07122636696828,-2.164539984358406
86000,0.12306148386989402,95.16131093964395,-2.164539984358406
87000,0.1512000365916477,86.15413052246987,-2.164539984358406
88000,0.11010367025288785,79.50841069662148,-2.164539984358406
89000,0.0659789343191263,80.40769799271949,-2.164539984358406
90000,0.2861825855921095,101.5628522497837,-2.164539984358406
91000,0.09805878249259951,106.35189205954661,-0.7267447899794135
92000,0.056478034566013524,113.43323873658922,-0.7267447899794135
93000,0.12220214944569431,117.5436975068316,-0.7267447899794135
94000,0.14432913360405147,124.21409206334678,-0.7267447899794135
95000,0.11988836985643314,133.64697289689184,-0.7267447899794135
96000,0.12746198312260296,131.12353478493256,-0.7267447899794135
97000,0.20277624735852373,89.33137528984511,-0.7267447899794135
98000,0.17232463319555907,95.23382861113089,-0.7267447899794135
99000,0.12761854633341613,91.31701891390892,-0.7267447899794135
100000,0.15135013978303544,88.75686310490502,-0.7267447899794135
