step,reward,avg_ep_reward,gravity
1000,-1.814843404124742,-174.7807213984153,-10.0
2000,-2.4498290221390593,-182.61076869640232,-10.0
3000,-2.1764021573267853,-135.15533828804266,-10.0
4000,-1.9433908163087912,-142.377663191153,-10.0
5000,-1.879799612907515,-144.41401980121276,-10.0
6000,-1.4681800509387144,-119.8396800207139,-10.0
7000,-1.7105627488936996,-160.3402748459795,-10.0
8000,-2.0308115214368394,-178.6303772025707,-10.0
9000,-1.4697436198252316,-119.61085677122423,-10.0
10000,-1.208128536697945,-93.3742263594961,-10.0
11000,-1.1489945685194372,-106.83094303204712,-11.65955990594852
12000,-1.0989830112271048,-117.4691019184261,-11.65955990594852
13000,-0.9725971832173737,-100.89470245511066,-11.65955990594852
14000,-1.0572876514083032,-96.56819884059345,-11.65955990594852
15000,-0.511749487062082,-120.68545054446008,-11.65955990594852
16000,-0.44389774545572525,-100.1801887372803,-11.65955990594852
17000,-0.6099953384199104,-53.9857361884652,-11.65955990594852
18000,-0.5533682945159323,-64.09768601062129,-11.65955990594852
19000,-0.560113283737271,-56.29252064023395,-11.65955990594852
20000,-0.4966115457708873,-85.80738582717723,-11.65955990594852
21000,-0.6194993635999879,-55.327818095494855,-5.5935101311568385
22000,-0.5367260313568409,-54.44108136597381,-5.5935101311568385
23000,-0.49844037875287767,-66.27483842422717,-5.5935101311568385
24000,-0.5080680552417323,-59.329996908025386,-5.5935101311568385
25000,-0.0653937567183474,-2.7984488167030745,-5.5935101311568385
26000,-0.2677632482150919,-27.16981182297734,-5.5935101311568385
27000,0.09097636318398718,-28.127386293495427,-5.5935101311568385
28000,-0.16647770118931024,-9.307897759907528,-5.5935101311568385
29000,-0.13691702600844072,-18.588255449086883,-5.5935101311568385
30000,0.01885519975394098,-27.250724086207413,-5.5935101311568385
31000,-1.063857208236891,-106.0199050822099,-19.9977125036531
32000,-0.4154109779491296,-136.004369044862,-19.9977125036531
33000,-0.7004453277819123,-215.09991545156112,-19.9977125036531
34000,-0.23123428274547103,-218.2081923806836,-19.9977125036531
35000,-0.3548590989684637,-229.55230366777982,-19.9977125036531
