step,reward,avg_ep_reward,gravity
61000,-0.12704811837513763,33.21420206442361,-18.153228104624045
62000,0.1286823749067306,0.9309352611768269,-18.153228104624045
63000,0.06908519655388688,4.55398877933469,-18.153228104624045
64000,-0.11933837420406017,-1.2677268390143765,-18.153228104624045
65000,0.14330155164363512,13.41944465496935,-18.153228104624045
66000,0.050154512938231866,25.032401654783683,-18.153228104624045
67000,-0.04799336670706894,7.34613520223594,-18.153228104624045
68000,0.12654610583692522,22.03897772069687,-18.153228104624045
69000,0.030087439726228047,15.247444708139653,-18.153228104624045
70000,0.13460278236767004,21.981610605934115,-18.153228104624045
71000,0.12117082487186256,42.63379006999712,-16.27479577244658
72000,0.07052628290968324,55.079090562272064,-16.27479577244658
73000,-0.3760661283570206,15.982662536267,-16.27479577244658
74000,-0.09549168297030777,-25.336065032542656,-16.27479577244658
75000,-0.34980136807676454,-80.10470648142848,-16.27479577244658
76000,-0.11156411500474532,-94.21088837071744,-16.27479577244658
77000,-0.009315851589700603,-99.04336782784092,-16.27479577244658
78000,0.04808757351195294,-74.7217082438878,-16.27479577244658
79000,0.14784985434337583,-59.02628008244655,-16.27479577244658
80000,0.10584408964693201,-37.32203769472445,-16.27479577244658
81000,0.13969204295094556,-9.573640300782042,-13.088785459139045
82000,0.08032439746405351,52.389692677340165,-13.088785459139045
83000,0.07824483903771623,57.536595100049645,-13.088785459139045
84000,0.06059716017715055,57.52557034991527,-13.088785459139045
85000,0.04162978702252238,53.481811257685095,-13.088785459139045
86000,0.21263299069760044,55.88077911282794,-13.088785459139045
87000,0.1017150455616061,68.46586857419223,-13.088785459139045
88000,0.07676691823264578,77.15344389811237,-13.088785459139045
89000,0.16426722213808045,64.49686648370474,-13.088785459139045
90000,-0.017929468922095827,53.06453889637085,-13.088785459139045
91000,0.21594641032620673,24.804449553108547,-12.064650515386601
92000,0.18207286128942338,33.291336089754175,-12.064650515386601
93000,0.30607870324907216,37.793391487436715,-12.064650515386601
94000,0.15964114897089549,44.30738036167219,-12.064650515386601
95000,0.1944173240521724,58.43781243862922,-12.064650515386601
96000,0.1529861624176051,50.623815592252505,-12.064650515386601
97000,0.13999246232534152,46.98828391242348,-12.064650515386601
98000,0.12110610798883163,47.81452173187155,-12.064650515386601
99000,0.1582588276274658,55.98816726161376,-12.064650515386601
100000,0.14232951307032607,70.89012250886135,-12.064650515386601
